ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
603380.SH,易德龙,龙,False,0.006134969325153374,-0.09979716024340757,22.19,24.65,22.19,1.064,0,extended
603332.SH,苏州龙杰,龙,False,0.006134969325153374,-0.09044801352493659,10.76,11.83,10.76,1.968,0,extended
603269.SH,海鸥股份,海鸥,False,0.006134969325153374,-0.028252788104089155,13.07,13.45,13.07,1.674,0,extended
603266.SH,天龙股份,龙,False,0.006134969325153374,-0.009319286871961152,24.45,24.68,24.45,2.073,0,extended
603195.SH,公牛集团,牛,False,0.006134969325153374,-0.016375896393021505,91.9,93.43,91.9,1.587,0,extended
603181.SH,皇马科技,马,False,0.006134969325153374,-0.027958993476235094,10.43,10.73,10.43,3.09,0,extended
603178.SH,圣龙股份,龙,False,0.006134969325153374,-0.02264336697021896,39.71,40.63,39.71,1.053,0,extended
603158.SH,腾龙股份,龙,False,0.006134969325153374,0.0034482758620690834,8.73,8.7,8.73,4.212,0,extended
603130.SH,云中马,马,False,0.006134969325153374,0.005166744950681146,21.4,21.29,21.4,1.009,0,extended
603116.SH,红蜻蜓,蜻蜓,False,0.006134969325153374,-0.012558869701726816,6.29,6.37,6.29,1.768,0,extended
603073.SH,彩蝶实业,蝶,False,0.006134969325153374,-0.007912957467853698,20.06,20.22,20.06,1.016,0,extended
603051.SH,鹿山新材,鹿,False,0.006134969325153374,0.0021387106630001984,32.8,32.73,32.8,1.015,0,extended
603029.SH,天鹅股份,天鹅,False,0.006134969325153374,-0.03084714548802936,21.05,21.72,21.05,1.353,0,extended
603021.SH,山东华鹏,鹏,False,0.006134969325153374,-0.03144654088050325,6.16,6.36,6.16,2.665,0,extended
603004.SH,鼎龙科技,龙,False,0.006134969325153374,-0.0999736217356898,34.12,37.91,34.12,1.0,0,extended
601828.SH,美凯龙,龙,False,0.006134969325153374,-0.020779220779220786,3.77,3.85,3.77,1.215,0,extended
601188.SH,龙江交通,龙,False,0.006134969325153374,-0.015418502202643292,4.47,4.54,4.47,1.271,0,extended
601015.SH,陕西黑猫,猫,False,0.006134969325153374,-0.020316027088036148,4.34,4.43,4.34,2.464,0,extended
600993.SH,马应龙,龙,False,0.006134969325153374,-0.03059115336916096,23.45,24.19,23.45,12.083,0,extended
600853.SH,龙建股份,龙,False,0.006134969325153374,0.04337899543378998,4.57,4.38,4.57,3.211,0,extended
600810.SH,神马股份,马,False,0.006134969325153374,-0.023968042609853524,7.33,7.51,7.33,4.901,0,extended
600775.SH,南京熊猫,熊猫,False,0.006134969325153374,0.1000926784059315,11.87,10.79,11.87,1.469,0,extended
600769.SH,祥龙电业,龙,False,0.006134969325153374,-0.059113300492610765,9.55,10.15,9.55,5.58,0,extended
600722.SH,金牛化工,牛,False,0.006134969325153374,0.0018939393939392257,5.29,5.28,5.29,5.892,0,extended
600686.SH,金龙汽车,龙,False,0.006134969325153374,-0.0095367847411445,7.27,7.34,7.27,13.017,0,extended
600630.SH,龙头股份,龙,False,0.006134969325153374,0.02014504431909736,12.66,12.41,12.66,3.199,0,extended
600592.SH,龙溪股份,龙,False,0.006134969325153374,0.02317290552584672,11.48,11.22,11.48,3.444,0,extended
600580.SH,卧龙电驱,龙,False,0.006134969325153374,-0.023978685612788597,10.99,11.26,10.99,7.444,0,extended
600567.SH,山鹰国际,鹰,False,0.006134969325153374,-0.015706806282722474,1.88,1.91,1.88,4.185,0,extended
600491.SH,龙元建设,龙,False,0.006134969325153374,0.0052631578947370805,3.82,3.8,3.82,10.934,0,extended
600490.SH,鹏欣资源,鹏,False,0.006134969325153374,-0.023972602739726123,2.85,2.92,2.85,14.102,0,extended
600388.SH,龙净环保,龙,False,0.006134969325153374,-0.02995951417004039,11.98,12.35,11.98,9.036,0,extended
600375.SH,汉马科技,马,False,0.006134969325153374,-0.03398058252427183,5.97,6.18,5.97,3.748,0,extended
600352.SH,浙江龙盛,龙,False,0.006134969325153374,-0.029726516052318575,8.16,8.41,8.16,19.944,0,extended
600232.SH,金鹰股份,鹰,False,0.006134969325153374,-0.008210180623973606,6.04,6.09,6.04,3.166,0,extended
600222.SH,太龙药业,龙,False,0.006134969325153374,-0.013266998341625369,5.95,6.03,5.95,4.094,0,extended
600173.SH,卧龙地产,龙,False,0.006134969325153374,-0.0165631469979296,4.75,4.83,4.75,2.465,0,extended
600159.SH,大龙地产,龙,False,0.006134969325153374,-0.011235955056179914,3.52,3.56,3.52,5.212,0,extended
600125.SH,铁龙物流,龙,False,0.006134969325153374,-0.024311183144246407,6.02,6.17,6.02,17.382,0,extended
600062.SH,华润双鹤,鹤,False,0.006134969325153374,-0.01477832512315258,18.0,18.27,18.0,8.531,0,extended
600059.SH,古越龙山,龙,False,0.006134969325153374,-0.02209944751381232,8.85,9.05,8.85,8.471,0,extended
600057.SH,厦门象屿,象,False,0.006134969325153374,-0.029914529914529808,6.81,7.02,6.81,11.91,0,extended
301533.SZ,威马农机,马,False,0.006134969325153374,-0.02623820754716988,33.03,33.92,33.03,1.0,0,extended
301413.SZ,安培龙,龙,False,0.006134969325153374,-0.027653880463871516,65.4,67.26,65.4,1.0,0,extended
301382.SZ,蜂助手,蜂,False,0.006134969325153374,0.001974055273547659,35.53,35.46,35.53,1.0,0,extended
301357.SZ,北方长龙,龙,False,0.006134969325153374,-0.038019801980198165,48.58,50.5,48.58,1.011,0,extended
301308.SZ,江波龙,龙,False,0.006134969325153374,-0.03440283030376956,79.15,81.97,79.15,1.009,0,extended
301227.SZ,森鹰窗业,鹰,False,0.006134969325153374,-0.02043795620437938,26.84,27.4,26.84,1.039,0,extended
301178.SZ,天亿马,马,False,0.006134969325153374,-0.016000000000000125,30.75,31.25,30.75,1.416,0,extended
301151.SZ,冠龙节能,龙,False,0.006134969325153374,-0.009538950715421213,18.69,18.87,18.69,1.028,0,extended
301131.SZ,聚赛龙,龙,False,0.006134969325153374,-0.015624999999999889,44.1,44.8,44.1,1.017,0,extended
301048.SZ,金鹰重工,鹰,False,0.006134969325153374,-0.026162790697674465,10.05,10.32,10.05,1.015,0,extended
300999.SZ,金龙鱼,金龙鱼,False,0.006134969325153374,-0.0204788909892879,31.09,31.74,31.09,1.005,0,extended
300993.SZ,玉马遮阳,马,False,0.006134969325153374,-0.00361010830324926,11.04,11.08,11.04,2.392,0,extended
300945.SZ,曼卡龙,龙,False,0.006134969325153374,-0.026529108327192352,13.21,13.57,13.21,1.019,0,extended
300913.SZ,兆龙互连,龙,False,0.006134969325153374,-0.024936754607878586,26.98,27.67,26.98,2.126,0,extended
300912.SZ,凯龙高科,龙,False,0.006134969325153374,-0.026195899772209263,17.1,17.56,17.1,1.005,0,extended
300898.SZ,熊猫乳品,熊猫,False,0.006134969325153374,-0.019083969465648942,23.13,23.58,23.13,1.024,0,extended
300895.SZ,铜牛信息,牛,False,0.006134969325153374,-0.006369426751592244,31.2,31.4,31.2,1.457,0,extended
300883.SZ,龙利得,龙,False,0.006134969325153374,-0.02571428571428569,6.82,7.0,6.82,1.004,0,extended
300835.SZ,龙磁科技,龙,False,0.006134969325153374,-0.009572901325478722,26.9,27.16,26.9,1.743,0,extended
300783.SZ,三只松鼠,松鼠,False,0.006134969325153374,-0.02279368790181202,16.72,17.11,16.72,1.026,0,extended
300759.SZ,康龙化成,龙,False,0.006134969325153374,-0.028153564899451644,26.58,27.35,26.58,2.289,0,extended
300756.SZ,金马游乐,马,False,0.006134969325153374,-0.023602484472049712,15.72,16.1,15.72,3.614,0,extended
300698.SZ,万马科技,马,False,0.006134969325153374,-0.0259587020648967,33.02,33.9,33.02,1.001,0,extended
300688.SZ,创业黑马,马,False,0.006134969325153374,-0.005076142131979489,27.44,27.58,27.44,2.132,0,extended
300665.SZ,飞鹿股份,鹿,False,0.006134969325153374,-0.016222479721900496,8.49,8.63,8.49,2.259,0,extended
300664.SZ,鹏鹞环保,鹏,False,0.006134969325153374,-0.016822429906542036,5.26,5.35,5.26,1.571,0,extended
300650.SZ,太龙股份,龙,False,0.006134969325153374,-0.012738853503184822,12.4,12.56,12.4,2.981,0,extended
300591.SZ,万里马,马,False,0.006134969325153374,-0.006734006734006703,5.9,5.94,5.9,1.311,0,extended
300589.SZ,江龙船艇,龙,False,0.006134969325153374,-0.030237580993520585,13.47,13.89,13.47,3.999,0,extended
300459.SZ,汤姆猫,猫,False,0.006134969325153374,-0.010615711252654036,4.66,4.71,4.66,13.77,0,extended
300438.SZ,鹏辉能源,鹏,False,0.006134969325153374,-0.0018539117538004524,26.92,26.97,26.92,4.59,0,extended
300375.SZ,鹏翎股份,鹏,False,0.006134969325153374,-0.006012024048096309,4.96,4.99,4.96,6.742,0,extended
300350.SZ,华鹏飞,鹏,False,0.006134969325153374,-0.01934235976789167,5.07,5.17,5.07,3.645,0,extended
300171.SZ,东富龙,龙,False,0.006134969325153374,-0.03188405797101457,16.7,17.25,16.7,8.923,0,extended
300105.SZ,龙源技术,龙,False,0.006134969325153374,-0.026548672566371834,6.6,6.78,6.6,6.538,0,extended
300063.SZ,天龙集团,龙,False,0.006134969325153374,0.0034602076124565784,5.8,5.78,5.8,7.861,0,extended
300054.SZ,鼎龙股份,龙,False,0.006134969325153374,-0.027956003666361084,21.21,21.82,21.21,12.906,0,extended
300032.SZ,金龙机电,龙,False,0.006134969325153374,-0.034904013961605584,5.53,5.73,5.53,4.231,0,extended
003040.SZ,楚天龙,龙,False,0.006134969325153374,-0.014153511159499366,18.11,18.37,18.11,1.015,0,extended
003012.SZ,东鹏控股,鹏,False,0.006134969325153374,-0.016969696969696968,8.11,8.25,8.11,1.054,0,extended
003011.SZ,海象新材,海象,False,0.006134969325153374,-0.009919697685403905,20.96,21.17,20.96,1.4611,0,extended
002960.SZ,青鸟消防,鸟,False,0.006134969325153374,-0.018953752843062888,12.94,13.19,12.94,2.67,0,extended
002959.SZ,小熊电器,熊,False,0.006134969325153374,0.020912547528517234,53.7,52.6,53.7,1.36,0,extended
002938.SZ,鹏鼎控股,鹏,False,0.006134969325153374,-0.02608695652173898,20.16,20.7,20.16,1.096,0,extended
002931.SZ,锋龙股份,龙,False,0.006134969325153374,0.0037850113550339515,13.26,13.21,13.26,2.306,0,extended
002882.SZ,金龙羽,龙,False,0.006134969325153374,0.0997521685254028,17.75,16.14,17.75,1.126,0,extended
002864.SZ,盘龙药业,龙,False,0.006134969325153374,-0.02586882675725133,37.28,38.27,37.28,1.026,0,extended
002783.SZ,凯龙股份,龙,False,0.006134969325153374,0.013251783893985625,9.94,9.81,9.94,4.315,0,extended
002748.SZ,世龙实业,龙,False,0.006134969325153374,0.010837438423645152,10.26,10.15,10.26,2.114,0,extended
002726.SZ,龙大美食,龙,False,0.006134969325153374,-0.02722772277227714,7.86,8.08,7.86,4.65,0,extended
002682.SZ,龙洲股份,龙,False,0.006134969325153374,-0.007727975270479082,6.42,6.47,6.42,2.606,0,extended
002671.SZ,龙泉股份,龙,False,0.006134969325153374,-0.0018050541516245744,5.53,5.54,5.53,4.073,0,extended
002668.SZ,奥马电器,马,False,0.006134969325153374,-0.006015037593985029,6.61,6.65,6.61,4.94,0,extended
002658.SZ,雪迪龙,龙,False,0.006134969325153374,-0.014457831325301429,8.18,8.3,8.18,5.313,0,extended
002601.SZ,龙佰集团,龙,False,0.006134969325153374,-0.015024038461538325,16.39,16.64,16.39,10.8803,0,extended
002563.SZ,森马服饰,马,False,0.006134969325153374,-0.017006802721088343,5.78,5.88,5.78,6.365,0,extended
002536.SZ,飞龙股份,龙,False,0.006134969325153374,0.06971677559912859,14.73,13.77,14.73,5.416,0,extended
002490.SZ,山东墨龙,龙,False,0.006134969325153374,-0.0022471910112358273,4.44,4.45,4.44,2.044,0,extended
002457.SZ,青龙管业,龙,False,0.006134969325153374,-0.005959475566150285,8.34,8.39,8.34,2.745,0,extended
002442.SZ,龙星化工,龙,False,0.006134969325153374,-0.008278145695364225,5.99,6.04,5.99,2.584,0,extended
002395.SZ,双象股份,象,False,0.006134969325153374,0.10020449897750505,21.52,19.56,21.52,3.266,0,extended
002337.SZ,赛象科技,象,False,0.006134969325153374,0.09945750452079571,6.08,5.53,6.08,5.233,0,extended
002312.SZ,川发龙蟒,龙,False,0.006134969325153374,-0.02608695652173909,6.72,6.9,6.72,18.698,0,extended
002276.SZ,万马股份,马,False,0.006134969325153374,-0.027551020408163374,9.53,9.8,9.53,3.837,0,extended
002223.SZ,鱼跃医疗,鱼,False,0.006134969325153374,-0.02497846683893179,33.96,34.83,33.96,9.353,0,extended
002210.SZ,飞马国际,马,False,0.006134969325153374,-0.005714285714285672,1.74,1.75,1.74,10.352,0,extended
002154.SZ,报喜鸟,鸟,False,0.006134969325153374,-0.01030927835051565,5.76,5.82,5.76,14.161,0,extended
002084.SZ,海鸥住工,海鸥,False,0.006134969325153374,-0.012437810945273409,3.97,4.02,3.97,3.315,0,extended
002068.SZ,黑猫股份,猫,False,0.006134969325153374,-0.03397612488521584,10.52,10.89,10.52,5.953,0,extended
002047.SZ,宝鹰股份,鹰,False,0.006134969325153374,0.006968641114982743,2.89,2.87,2.89,3.257,0,extended
002043.SZ,兔宝宝,兔,False,0.006134969325153374,-0.005656108597285048,8.79,8.84,8.79,8.115,0,extended
002029.SZ,七匹狼,狼,False,0.006134969325153374,-0.017391304347826098,5.65,5.75,5.65,10.025,0,extended
001979.SZ,招商蛇口,蛇,False,0.006134969325153374,-0.018454440599769417,8.51,8.67,8.51,1.303,0,extended
001317.SZ,三羊马,马,False,0.006134969325153374,-0.013892908827785821,34.07,34.55,34.07,1.01,0,extended
001289.SZ,龙源电力,龙,False,0.006134969325153374,-0.023017902813299296,19.1,19.55,19.1,1.013,0,extended
001283.SZ,豪鹏科技,鹏,False,0.006134969325153374,0.0017354415734671669,51.95,51.86,51.95,1.006,0,extended
000955.SZ,欣龙控股,龙,False,0.006134969325153374,-0.006147540983606592,4.85,4.88,4.85,2.46,0,extended
000935.SZ,四川双马,马,False,0.006134969325153374,-0.015323496027241701,17.35,17.62,17.35,3.169,0,extended
000910.SZ,大亚圣象,象,False,0.006134969325153374,-0.014669926650366705,8.06,8.18,8.06,2.577,0,extended
000863.SZ,三湘印象,象,False,0.006134969325153374,-0.02067183462532307,3.79,3.87,3.79,6.889,0,extended
000766.SZ,通化金马,马,False,0.006134969325153374,-0.05336069779374031,18.45,19.49,18.45,3.268,0,extended
000735.SZ,罗牛山,牛,False,0.006134969325153374,-0.017543859649122973,5.6,5.7,5.6,5.858,0,extended
000712.SZ,锦龙股份,龙,False,0.006134969325153374,-0.005083514887436413,13.7,13.77,13.7,13.16,0,extended
000677.SZ,恒天海龙,龙,False,0.006134969325153374,-0.0031847133757961776,3.13,3.14,3.13,18.3,0,extended
000593.SZ,德龙汇能,龙,False,0.006134969325153374,-0.01904761904761898,7.21,7.35,7.21,5.6,0,extended
000572.SZ,海马汽车,海马,False,0.006134969325153374,-0.016913319238900604,4.65,4.73,4.65,4.656,0,extended
000050.SZ,深天马A,马,False,0.006134969325153374,-0.028656126482213273,9.83,10.12,9.83,8.477,0,extended
603003.SH,龙宇股份,龙,False,0.006134969325153374,-0.07074235807860252,10.64,11.45,10.64,1.012,0,extended
601028.SH,玉龙股份,龙,False,0.006134969325153374,-0.026703499079189563,10.57,10.86,10.57,2.4,0,extended
600565.SH,迪马股份,马,False,0.006134969325153374,-0.027210884353741416,1.43,1.47,1.43,12.257,0,extended
002750.SZ,龙津药业,龙,False,0.006134969325153374,-0.04615384615384632,10.54,11.05,10.54,6.155,0,extended
002505.SZ,鹏都农牧,鹏,False,0.006134969325153374,-0.03921568627450989,1.47,1.53,1.47,15.185,0,extended
